,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
24,独立流行,SONY MUSIC,1998-07-01,午后,场景,没有台风,T榜,,http://musicdata.baidu.com/data2/lrc/3d54619e4c0ba8c501c603b4b3d50d51/271977599/271977599.lrc,24
24,迷幻摇滚,SONY MUSIC,1998-07-01,午后,场景,会飞的少年,T榜,,http://musicdata.baidu.com/data2/lrc/af49a7db03bc24dfae72bb467c762492/271975158/271975158.lrc,24
24,《Soldier Of Love》,SONY MUSIC,2010-01-11,午后,场景,Long Hard Road,Sade,,http://musicdata.baidu.com/data2/lrc/619942/619942.lrc,24
24,流行雷鬼,SONY MUSIC,2010-01-11,午后,场景,我们都一样,T榜,,http://musicdata.baidu.com/data2/lrc/4769ea455076802af9e499f8d6a80329/267544568/267544568.lrc,24
24,国语流行,SONY MUSIC,2010-01-11,午后,场景,大风吹,T榜,,http://musicdata.baidu.com/data2/lrc/6434577134c5c157dff42b0cebf36271/271979557/271979557.lrc,24
24,《神的游戏》,SONY MUSIC,2012-08-10,午后,场景,triste,张悬,,http://musicdata.baidu.com/data2/lrc/18275313/18275313.lrc,24
25,《来福胶泥》,摩登天空,2008-05-08,午后,场景,My Desert,旅行团乐队,,http://musicdata.baidu.com/data2/lrc/241645514/241645514.lrc,25
25,《Bulletproof Picasso》,Columbia Records,2014-09-16,午后,场景,Wonder What You're Doing For The Rest Of Your Life,Train,,http://musicdata.baidu.com/data2/lrc/246646608/246646608.lrc,25
25,《Atmosfera》,SONY MUSIC,2014-06-25,午后,场景,Maybe,Yiruma,,http://musicdata.baidu.com/data2/lrc/246646608/246646608.lrc,25
25,独立流行,SONY MUSIC,2014-06-25,午后,场景,飞到你身边,T榜,,http://musicdata.baidu.com/data2/lrc/4e806de8dfc1d84cde086747a8318361/267539191/267539191.lrc,25
25,国语流行,SONY MUSIC,2014-06-25,午后,场景,家居住在心上,T榜,,http://musicdata.baidu.com/data2/lrc/4e806de8dfc1d84cde086747a8318361/267539191/267539191.lrc,25
25,《Confidential》,SONY MUSIC,2004-05-03,午后,场景,She'S In Love,Peter White,,http://musicdata.baidu.com/data2/lrc/246661528/246661528.lrc,25
25,后摇,SONY MUSIC,2004-05-03,午后,场景,The Spooky Song,T榜,,http://musicdata.baidu.com/data2/lrc/246661528/246661528.lrc,25
25,国语流行,SONY MUSIC,2004-05-03,午后,场景,故乡里,T榜,,http://musicdata.baidu.com/data2/lrc/958d33f5801b80a02994d893df645263/271973397/271973397.lrc,25
25,复古民谣,SONY MUSIC,2004-05-03,午后,场景,木屋,T榜,,http://musicdata.baidu.com/data2/lrc/923fd6d97678f33670a5dfe2a6d4a636/271975193/271975193.lrc,25
25,《金枝玉叶》,SONY MUSIC,1994-01-01,午后,场景,爱情的魔力,李之勤,,http://musicdata.baidu.com/data2/lrc/923fd6d97678f33670a5dfe2a6d4a636/271975193/271975193.lrc,25
25,《Banga》,SONY MUSIC,2012-06-04,午后,场景,After The Gold Rush,Patti Smith,,http://musicdata.baidu.com/data2/lrc/14883442/14883442.lrc,25
25,《Little Red 》,SONY MUSIC,2014-02-10,午后,场景,Tumbling Down,Katy B,,http://musicdata.baidu.com/data2/lrc/246646036/246646036.lrc,25
25,《The Essential Leonard Cohen 3.0》,SONY MUSIC,2010-07-26,午后,场景,Bird On The Wire,Leonard Cohen,,http://musicdata.baidu.com/data2/lrc/240323000/240323000.lrc,25
25,"《I Love You, John》",亚神音乐,2011-06-17,午后,场景,"I Love You, John",陈珊妮,,http://musicdata.baidu.com/data2/lrc/240911639/240911639.lrc,25
25,独立民谣,亚神音乐,2011-06-17,午后,场景,谢谢你陪我看海,T榜,,http://musicdata.baidu.com/data2/lrc/795bd505827a9620eb36f2d6fef58b85/271973461/271973461.lrc,25
25,国语流行,亚神音乐,2011-06-17,午后,场景,蜜语,T榜,,http://musicdata.baidu.com/data2/lrc/1eba55e2b5065289d576285dd8830094/267541380/267541380.lrc,25
25,国语流行,亚神音乐,2011-06-17,午后,场景,遗忘的遗憾,T榜,,http://musicdata.baidu.com/data2/lrc/0235de4392d36d86c2beea98665dfae2/271976517/271976517.lrc,25
25,国语流行,亚神音乐,2011-06-17,午后,场景,子夜小曲,T榜,,http://musicdata.baidu.com/data2/lrc/3aa97575b58f1f013c31d84739788531/271978109/271978109.lrc,25
25,国语流行,亚神音乐,2011-06-17,午后,场景,金色的麦田,T榜,,http://musicdata.baidu.com/data2/lrc/47191bf73b4ed61b974b48130fb847f4/271974115/271974115.lrc,25
25,流行说唱,亚神音乐,2011-06-17,午后,场景,祝福连连,T榜,,http://musicdata.baidu.com/data2/lrc/b15cd4ed24841d34004fca4a8a99a120/267542383/267542383.lrc,25
26,《Shadow Days》,SONY MUSIC,2012-03-06,午后,场景,Shadow Days,John Mayer,,http://musicdata.baidu.com/data2/lrc/13915945/13915945.lrc,26
26,军旅歌曲,SONY MUSIC,2012-03-06,午后,场景,茉莉花开,T榜,,http://musicdata.baidu.com/data2/lrc/4914785fe0e68c70e65175176a56111c/271978168/271978168.lrc,26
26,国语流行,SONY MUSIC,2012-03-06,午后,场景,妈妈-子健,T榜,,http://musicdata.baidu.com/data2/lrc/3a48bd2c46cc6086c598283387e18867/271976212/271976212.lrc,26
26,英式摇滚,SONY MUSIC,2012-03-06,午后,场景,you are my baby,T榜,,http://musicdata.baidu.com/data2/lrc/d1c475f7022da1f98ce921f80fcf28f6/271975270/271975270.lrc,26
26,《Millennium》,SONY MUSIC,1999-05-18,午后,场景,No One Else Comes Close,Backstreet Boys,,http://musicdata.baidu.com/data2/lrc/239764928/239764928.lrc,26
26,乡村民谣,SONY MUSIC,1999-05-18,午后,场景,回到草原,T榜,,http://musicdata.baidu.com/data2/lrc/9652cce1eb98e89e7061fd683ce78eb8/271974132/271974132.lrc,26
26,独立摇滚,SONY MUSIC,1999-05-18,午后,场景,一命呜呼,T榜,,http://musicdata.baidu.com/data2/lrc/fdf408f13d911ee0932eb2e80c282240/271975045/271975045.lrc,26
26,国语流行,SONY MUSIC,1999-05-18,午后,场景,猜-李雨闲,T榜,,http://musicdata.baidu.com/data2/lrc/0297cd7113ef45538e32bacb6ac5fb0e/267056740/267056740.lrc,26
26,《The Guest》,SONY MUSIC,2002-07-15,午后,场景,Anthem,Phantom Planet,,http://musicdata.baidu.com/data2/lrc/12473380/12473380.lrc,26
26,《不允许哭泣的场合》,亚神音乐,2011-11-10,午后,场景,我们,魏如萱,,http://musicdata.baidu.com/data2/lrc/241250571/241250571.lrc,26
26,独立流行,亚神音乐,2011-11-10,午后,场景,觅,T榜,,http://musicdata.baidu.com/data2/lrc/4beef31c761c11ce767452ee9ed341dd/267543698/267543698.lrc,26
26,成人抒情,亚神音乐,2011-11-10,午后,场景,旧时光-日月不藏,T榜,,http://musicdata.baidu.com/data2/lrc/1188bf21111f170516fc7ec6364e82d4/271979284/271979284.lrc,26
26,放克,亚神音乐,2011-11-10,午后,场景,谁偷了她的嫁衣,T榜,,http://musicdata.baidu.com/data2/lrc/cb3785cec4b3de837adf3ada79ffe1be/267543178/267543178.lrc,26
26,当代节奏布鲁斯,亚神音乐,2011-11-10,午后,场景,黑白,T榜,,http://musicdata.baidu.com/data2/lrc/314ee7532fe9c9a548bd36ea6a69dd7f/267542499/267542499.lrc,26
26,英式摇滚,亚神音乐,2011-11-10,午后,场景,终止的浪漫念头,T榜,,http://musicdata.baidu.com/data2/lrc/8128878564f57c901bf6c5625f6aa7c0/271977260/271977260.lrc,26
26,《Badhead 3 花园村》,摩登天空,2004-10-01,午后,场景,秋天,群星,,http://musicdata.baidu.com/data2/lrc/107094216/107094216.lrc,26
26,欧美流行,摩登天空,2004-10-01,午后,场景,Valentine,史春晖,,http://musicdata.baidu.com/data2/lrc/238694921/238694921.lrc,26
26,中国城市民谣,摩登天空,2004-10-01,午后,场景,晚风-曹伊笛,T榜,,http://musicdata.baidu.com/data2/lrc/ff3746a0eb9c875660b481480f2c679a/271973513/271973513.lrc,26
26,中国城市民谣,摩登天空,2004-10-01,午后,场景,觅（demo,T榜,,http://musicdata.baidu.com/data2/lrc/489fffa506565316353c5224b4d1e135/267542787/267542787.lrc,26
26,国语流行,摩登天空,2004-10-01,午后,场景,就,T榜,,http://musicdata.baidu.com/data2/lrc/57171f68316bc940baaffe8d41d6b59e/271977027/271977027.lrc,26
27,《Ain't Nothin' But the Blues》,SONY MUSIC,2014-12-29,午后,场景,Wild Women Don't Sing the Blues,Judy Roderick,,http://musicdata.baidu.com/data2/lrc/57171f68316bc940baaffe8d41d6b59e/271977027/271977027.lrc,27
27,《Jennifer Hudson》,SONY MUSIC,2008-09-29,午后,场景,Invisible,Jennifer Hudson,,http://musicdata.baidu.com/data2/lrc/1267933/1267933.lrc,27
27,《Sketches For My Sweetheart The Drunk》,SONY MUSIC,1998-06-17,午后,场景,Opened Once,Jeff Buckley,,http://musicdata.baidu.com/data2/lrc/1267933/1267933.lrc,27
27,《Serendipity (“缘分天注定” 电影原声)》,SONY MUSIC,2001-10-02,午后,场景,When You Know,Shawn Colvin,,http://musicdata.baidu.com/data2/lrc/246654463/246654463.lrc,27
27,老派说唱,SONY MUSIC,2001-10-02,午后,场景,隔壁的姑娘,T榜,,http://musicdata.baidu.com/data2/lrc/ab55af3c9eea07ae6de7dd71d686e083/267544735/267544735.lrc,27
27,放克,SONY MUSIC,2001-10-02,午后,场景,风和云,T榜,,http://musicdata.baidu.com/data2/lrc/ab55af3c9eea07ae6de7dd71d686e083/267544735/267544735.lrc,27
27,当代节奏布鲁斯,SONY MUSIC,2001-10-02,午后,场景,手机-wsjdewly,T榜,,http://musicdata.baidu.com/data2/lrc/3e730d02716b30a7fb25fc8555c838b3/271976088/271976088.lrc,27
27,键盘音乐,SONY MUSIC,2001-10-02,午后,场景,初念,T榜,,http://musicdata.baidu.com/data2/lrc/89e3419e61b7e07bbecd5c9cdbe0a331/267543722/267543722.lrc,27
27,爵士流行,SONY MUSIC,2001-10-02,午后,场景,漂泊-TMP,T榜,,http://musicdata.baidu.com/data2/lrc/b8722e88810bb42881071724ca2f84be/267543151/267543151.lrc,27
27,《The Boy Who Never》,SONY MUSIC,2009-09-28,午后,场景,Speak To The Keys,Landon Pigg,,http://musicdata.baidu.com/data2/lrc/114963746/114963746.lrc,27
27,《哈雷妈妈》,滚石唱片,2005-12-16,午后,场景,想欲返去,陈小霞,,http://musicdata.baidu.com/data2/lrc/246646545/246646545.lrc,27
27,《Songs From Ally Mcbeal Featuring Vonda Shepard》,SONY MUSIC,1998-07-01,午后,场景,Neighborhood,Vonda Shepard,,http://musicdata.baidu.com/data2/lrc/246661488/246661488.lrc,27
27,国语流行,SONY MUSIC,1998-07-01,午后,场景,night sky,T榜,,http://musicdata.baidu.com/data2/lrc/57cf524a97b98b5379d5d224bf02ac12/271976119/271976119.lrc,27
27,《Dynamite》,SONY MUSIC,2005-06-19,午后,场景,Talullah,Jamiroquai,,http://musicdata.baidu.com/data2/lrc/68466125/68466125.lrc,27
27,《A Thousand Kisses Deep》,SONY MUSIC,2003-08-13,午后,场景,If I Could,Chris Botti,,http://musicdata.baidu.com/data2/lrc/1bad855b0dae307dd5cc206eb95ab532/288831181/288831181.lrc,27
