,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
3,《Timepeace》,环球唱片,2008-04-24,婚礼,场景,Love Theme From Spartacus,Terry Callier,,http://musicdata.baidu.com/data2/lrc/239129950/239129950.lrc,3
4,《Take My Breath Away / Fly》,SONY MUSIC,2004-05-25,婚礼,场景,Take My Breath Away,Jessica Simpson,,http://musicdata.baidu.com/data2/lrc/13890981/13890981.lrc,4
4,《Dirty Dancing》,SONY MUSIC,1991-09-16,婚礼,场景,Hey Baby,Bruce Channel,,http://musicdata.baidu.com/data2/lrc/12613679/12613679.lrc,4
4,《Pride》,SONY MUSIC,1995-11-21,婚礼,场景,Love Rears Its Ugly Head,Living Colour,,http://musicdata.baidu.com/data2/lrc/12613679/12613679.lrc,4
4,《Tapestry (Legacy Edition)》,SONY MUSIC,2008-06-16,婚礼,场景,It'S Too Late,Carole King,,http://musicdata.baidu.com/data2/lrc/12613638/12613638.lrc,4
4,《James Taylor Live》,SONY MUSIC,1993-07-20,婚礼,场景,Something In The Way She Moves,James Taylor,,http://musicdata.baidu.com/data2/lrc/12613638/12613638.lrc,4
4,《Greatest Hits》,SONY MUSIC,1998-06-27,婚礼,场景,Wonderful World,Sam Cooke,,http://musicdata.baidu.com/data2/lrc/12613580/12613580.lrc,4
4,《Portrait》,SONY MUSIC,1999-11-09,婚礼,场景,Annie'S Song,John Denver,,http://musicdata.baidu.com/data2/lrc/12613578/12613578.lrc,4
4,《James Taylor Live》,SONY MUSIC,1993-07-20,婚礼,场景,Your Smiling Face,James Taylor,,http://musicdata.baidu.com/data2/lrc/12613578/12613578.lrc,4
4,《The Essential Kris Kristofferson》,SONY MUSIC,2004-04-12,婚礼,场景,Help Me Make It Through The Night,Kris Kristofferson,,http://musicdata.baidu.com/data2/lrc/12613445/12613445.lrc,4
4,《In My Lifetime》,环球唱片,2014-07-01,婚礼,场景,Hello Again,Neil Diamond,,http://musicdata.baidu.com/data2/lrc/12613445/12613445.lrc,4
4,《Outside Society》,SONY MUSIC,2011-08-22,婚礼,场景,Summer Cannibals,Patti Smith,,http://musicdata.baidu.com/data2/lrc/14863197/14863197.lrc,4
4,《The Complete Wooden Nickel Recordings》,环球唱片,2006-02-02,婚礼,场景,Lady,Styx,,http://musicdata.baidu.com/data2/lrc/12613039/12613039.lrc,4
4,《Elvis 30 #1 Hits》,SONY MUSIC,2002-09-24,婚礼,场景,Can'T Help Falling In Love,Elvis Presley,,http://musicdata.baidu.com/data2/lrc/12612910/12612910.lrc,4
4,《Ella A Nice》,环球唱片,2006-09-18,婚礼,场景,They Can'T Take That Away From Me,Ella Fitzgerald,,http://musicdata.baidu.com/data2/lrc/12612751/12612751.lrc,4
4,《Best Of The Stray Cats》,SONY MUSIC,1996-09-11,婚礼,场景,Stray Cat Strut,Stray Cats,,http://musicdata.baidu.com/data2/lrc/9677222/9677222.lrc,4
4,《Way To Blue - An Introduction To Nick Drake》,环球唱片,2003-05-26,婚礼,场景,Northern Sky,Nick Drake,,http://musicdata.baidu.com/data2/lrc/9677219/9677219.lrc,4
4,《The Greatest Hits》,SONY MUSIC,2003-04-04,婚礼,场景,Get That Love,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/9677219/9677219.lrc,4
4,《The Greatest Hits》,SONY MUSIC,2003-04-04,婚礼,场景,King For A Day,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12612367/12612367.lrc,4
4,《The Greatest Hits》,SONY MUSIC,2003-04-04,婚礼,场景,You Take Me Up,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12612367/12612367.lrc,4
4,《The Greatest Hits》,SONY MUSIC,2003-04-04,婚礼,场景,Hold Me Now,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/9677166/9677166.lrc,4
5,《The Greatest Hits》,SONY MUSIC,2003-04-04,婚礼,场景,Lay Your Hands On Me,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12612318/12612318.lrc,5
5,《The Greatest Hits》,SONY MUSIC,2003-04-04,婚礼,场景,Love On Your Side,Thompson Twins,,http://musicdata.baidu.com/data2/lrc/12612318/12612318.lrc,5
5,《A Song For You》,Digital Distribution Estonia,2000-09-12,婚礼,场景,Goodbye To Love,Carpenters,,http://musicdata.baidu.com/data2/lrc/14940990/14940990.lrc,5
5,《Fields Of Gold - The Best Of Sting 1984 - 1994》,环球唱片,1998-11-02,婚礼,场景,If I Ever Lose My Faith In You,Sting,,http://musicdata.baidu.com/data2/lrc/14940990/14940990.lrc,5
