,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
14,《情不禁》,环球唱片,1991-01-23,经典老歌,热门,缘尽情未了,张学友,,http://musicdata.baidu.com/data2/lrc/244601/244601.lrc,14
14,《爱的使者》,环球唱片,1984-06-06,经典老歌,热门,爱的使者,邓丽君,,http://musicdata.baidu.com/data2/lrc/377925/377925.lrc,14
14,《爱的使者》,环球唱片,1984-06-06,经典老歌,热门,是你打来的电话,邓丽君,,http://musicdata.baidu.com/data2/lrc/1480354/1480354.lrc,14
14,《Alan听心》,环球唱片,2006-12-11,经典老歌,热门,小说人生,谭咏麟,,http://musicdata.baidu.com/data2/lrc/1693946/1693946.lrc,14
15,《黄凯芹给您留念30首》,环球唱片,2009-07-14,经典老歌,热门,没结果的一些感情,黄凯芹,,http://musicdata.baidu.com/data2/lrc/7345360/7345360.lrc,15
15,《Final Encounter》,环球唱片,1989-07-14,经典老歌,热门,绝不可以,张国荣,,http://musicdata.baidu.com/data2/lrc/840885/840885.lrc,15
15,《青春梦》,环球唱片,2009-07-14,经典老歌,热门,情深无怨,谭咏麟,,http://musicdata.baidu.com/data2/lrc/382742/382742.lrc,15
15,《Notting Hill》,环球唱片,1999-07-26,经典老歌,热门,Ain'T No Sunshine,Bill Withers,,http://musicdata.baidu.com/data2/lrc/12751414/12751414.lrc,15
15,《拥友》,环球唱片,1995-09-01,经典老歌,热门,两难,张学友,,http://musicdata.baidu.com/data2/lrc/14973352/14973352.lrc,15
15,《爱的使者》,环球唱片,1984-06-06,经典老歌,热门,爱的开始,邓丽君,,http://musicdata.baidu.com/data2/lrc/1480604/1480604.lrc,15
15,《Warm Your Heart》,环球唱片,1994-07-27,经典老歌,热门,Somewhere Somebody,Aaron Neville,,http://musicdata.baidu.com/data2/lrc/12448692/12448692.lrc,15
15,《爱．音乐概念精选》,环球唱片,2002-09-01,经典老歌,热门,我不懂爱,许志安,,http://musicdata.baidu.com/data2/lrc/1063425/1063425.lrc,15
15,《兜风心情》,环球唱片,1989-07-10,经典老歌,热门,狂野如我,张国荣,,http://musicdata.baidu.com/data2/lrc/07ab408e8ac7fbfe9011d5ead7ff32ca/257170102/257170102.lrc,15
15,港台,环球唱片,1989-07-10,经典老歌,热门,你来我往,张学友,,http://musicdata.baidu.com/data2/lrc/958742/958742.lrc,15
15,《The Fast And The Furious》,环球唱片,2001-06-18,经典老歌,热门,Take My Time Tonight,R. Kelly,,http://musicdata.baidu.com/data2/lrc/1ad37f5f0f913e3f6bf4bc4756687033/257161651/257161651.lrc,15
16,《痴痴地等》,EMI,1991-03-21,经典老歌,热门,期待,静婷,,http://musicdata.baidu.com/data2/lrc/13713850/13713850.lrc,16
16,《Out Of Our Heads》,环球唱片,2011-02-21,经典老歌,热门,One More Try,The Rolling Stones,,http://musicdata.baidu.com/data2/lrc/12730197/12730197.lrc,16
16,《The Piano And The Song》,环球唱片,2003-09-01,经典老歌,热门,Wild World,Cat Stevens,,http://musicdata.baidu.com/data2/lrc/10310802/10310802.lrc,16
16,《Before The Flood》,SONY MUSIC,2009-03-02,经典老歌,热门,Like A Rolling Stone,Bob Dylan,,http://musicdata.baidu.com/data2/lrc/38c74ef232c4f54c98f758c38a3dcc8c/274551685/274551685.lrc,16
16,《Karaoke Official: Originals》,环球唱片,2011-09-05,经典老歌,热门,More Than Words,Extreme,,http://musicdata.baidu.com/data2/lrc/38c74ef232c4f54c98f758c38a3dcc8c/274551685/274551685.lrc,16
16,经典老歌,环球唱片,2011-09-05,经典老歌,热门,欢畅,张学友,,http://musicdata.baidu.com/data2/lrc/1468725/1468725.lrc,16
16,《Bob Dylan' s Greatest Hits》,SONY MUSIC,1993-07-14,经典老歌,热门,Just Like A Woman,Bob Dylan,,http://musicdata.baidu.com/data2/lrc/31eae5ad7697c591c8632bd300d07583/274746097/274746097.lrc,16
16,《Promiscuous Hit Pac》,环球唱片,2008-06-09,经典老歌,热门,Say It Right,Nelly Furtado,,http://musicdata.baidu.com/data2/lrc/48f188cfc0e5d0c7752c9321136b3250/260546710/260546710.lrc,16
16,《遇见》,常喜唱片,2000-01-01,经典老歌,热门,把月光射下来,蔡琴,,http://musicdata.baidu.com/data2/lrc/becf3cca08ce42dfe46463aec270b57f/277694126/277694126.lrc,16
16,《在哪里》,常喜唱片,2011-01-23,经典老歌,热门,IF,魏如萱,,http://musicdata.baidu.com/data2/lrc/6171305/6171305.lrc,16
16,《Phil Spector'S Wall Of Sound Retrospective Phillies Sound 1961-1996》,环球唱片,2008-04-29,经典老歌,热门,Be My Baby,The Ronettes,,http://musicdata.baidu.com/data2/lrc/12587992/12587992.lrc,16
16,《Legacy》,环球唱片,2005-09-01,经典老歌,热门,I'Ll Make Love To You,Boyz II Men,,http://musicdata.baidu.com/data2/lrc/12549939/12549939.lrc,16
16,《Eyes Open》,环球唱片,2008-05-13,经典老歌,热门,Shut Your Eyes,Snow Patrol,,http://musicdata.baidu.com/data2/lrc/2212423/2212423.lrc,16
16,《Eyes Open》,环球唱片,2008-05-13,经典老歌,热门,Make This Go On Forever,Snow Patrol,,http://musicdata.baidu.com/data2/lrc/2212419/2212419.lrc,16
17,《Eyes Open》,环球唱片,2008-05-13,经典老歌,热门,Set The Fire To The Third Bar,Snow Patrol,,http://musicdata.baidu.com/data2/lrc/2212410/2212410.lrc,17
17,《Made of Bricks》,环球唱片,2014-04-24,经典老歌,热门,Foundations,Kate Nash,,http://musicdata.baidu.com/data2/lrc/1429277/1429277.lrc,17
