,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
15,《Two》,SONY MUSIC,2008-02-04,校园,场景,Things Will Go My Way,The Calling,,http://musicdata.baidu.com/data2/lrc/8735406/8735406.lrc,15
15,《After The Rain》,环球唱片,2009-07-14,校园,场景,有梦好甜蜜,李彩桦,,http://musicdata.baidu.com/data2/lrc/8592994/8592994.lrc,15
15,《春风》,钛友文化,2003-10-01,校园,场景,开错的窗,王筝,,http://musicdata.baidu.com/data2/lrc/246654978/246654978.lrc,15
15,《再见王子》,亚神音乐,2010-05-14,校园,场景,好日子,棉花糖,,http://musicdata.baidu.com/data2/lrc/240110275/240110275.lrc,15
15,《Bigger & Deffer》,环球唱片,1999-06-22,校园,场景,I Need Love,Ll Cool J,,http://musicdata.baidu.com/data2/lrc/8048649/8048649.lrc,15
15,《勇敢一点》,滚石唱片,1999-10-07,校园,场景,我没有钱,赵传,,http://musicdata.baidu.com/data2/lrc/755878/755878.lrc,15
15,《DUO 陈奕迅2010演唱会》,环球唱片,2010-06-28,校园,场景,约定,陈奕迅,,http://musicdata.baidu.com/data2/lrc/240282489/240282489.lrc,15
15,《Reborn》,英皇唱片,2003-05-31,校园,场景,纸飞机,谢霆锋,,http://musicdata.baidu.com/data2/lrc/14962429/14962429.lrc,15
16,《808》,环球唱片,2011-01-14,校园,场景,全面通缉,潘玮柏,,http://musicdata.baidu.com/data2/lrc/240708519/240708519.lrc,16
16,《进行式》,SONY MUSIC,2011-06-10,校园,场景,只谈心不贪心,苏醒,,http://musicdata.baidu.com/data2/lrc/13772348/13772348.lrc,16
16,《我们的纪念册》,英皇唱片,2002-05-01,校园,场景,没法做足一百分,Twins,,http://musicdata.baidu.com/data2/lrc/712038/712038.lrc,16
16,《风雨无阻》,滚石唱片,1994-06-10,校园,场景,的确比他好,周华健,,http://musicdata.baidu.com/data2/lrc/13994736/13994736.lrc,16
16,《再见王子》,亚神音乐,2010-05-14,校园,场景,追忆逝水年华,棉花糖,,http://musicdata.baidu.com/data2/lrc/13994736/13994736.lrc,16
16,《再见王子》,亚神音乐,2010-05-14,校园,场景,变成你们喜欢的我,棉花糖,,http://musicdata.baidu.com/data2/lrc/14965223/14965223.lrc,16
16,《春风》,钛友文化,2003-10-01,校园,场景,你还要什么,王筝,,http://musicdata.baidu.com/data2/lrc/689156/689156.lrc,16
16,《百年经典8: 弯弯的月亮》,钛友文化,2004-12-01,校园,场景,轻轻地告诉你,杨钰莹,,http://musicdata.baidu.com/data2/lrc/20656824/20656824.lrc,16
16,《下一个天亮》,钛友文化,2008-05-09,校园,场景,回音,郭静,,http://musicdata.baidu.com/data2/lrc/14950274/14950274.lrc,16
16,《下一个天亮》,钛友文化,2008-05-09,校园,场景,大玩笑,郭静,,http://musicdata.baidu.com/data2/lrc/640826/640826.lrc,16
16,《Girl Power》,英皇唱片,2004-06-01,校园,场景,07奥运,Twins,,http://musicdata.baidu.com/data2/lrc/66273617/66273617.lrc,16
16,《我们的纪念册》,英皇唱片,2002-05-01,校园,场景,高手看招,Twins,,http://musicdata.baidu.com/data2/lrc/607425/607425.lrc,16
16,《「两脚书橱的逃亡」演唱会》,福茂唱片,2011-06-03,校园,场景,小眼睛,韦礼安,,http://musicdata.baidu.com/data2/lrc/33986214/33986214.lrc,16
16,《快乐练习曲》,环球唱片,2006-06-01,校园,场景,胜利呼唤,周传雄,,http://musicdata.baidu.com/data2/lrc/529991/529991.lrc,16
16,《能不能幸福》,十三月,2008-03-09,校园,场景,能不能幸福,小宋佳,,http://musicdata.baidu.com/data2/lrc/506494/506494.lrc,16
16,《校园青春乐》,十三月,1997-09-07,校园,场景,打鱼的儿郎,卓依婷,,http://musicdata.baidu.com/data2/lrc/431839/431839.lrc,16
16,《千嬅盛放》,十三月,2009-12-04,校园,场景,笑中有泪,杨千嬅,,http://musicdata.baidu.com/data2/lrc/399421/399421.lrc,16
16,《反斗星》,环球唱片,2010-09-25,校园,场景,个心立立乱,谭咏麟,,http://musicdata.baidu.com/data2/lrc/375450/375450.lrc,16
16,《想亲亲想在心眼眼上》,孔雀廊,2006-02-09,校园,场景,大海,阿宝,,http://musicdata.baidu.com/data2/lrc/338290/338290.lrc,16
16,《哲学家》,福茂唱片,2007-09-01,校园,场景,小眼睛,范玮琪,,http://musicdata.baidu.com/data2/lrc/13761076/13761076.lrc,16
17,《灵灵》,海蝶音乐,2007-11-29,校园,场景,雏菊,胡灵,,http://musicdata.baidu.com/data2/lrc/306066/306066.lrc,17
17,《虽然很芭乐》,亚神音乐,2009-04-15,校园,场景,依赖,谢和弦,,http://musicdata.baidu.com/data2/lrc/246649646/246649646.lrc,17
17,《不再流泪》,EMI,1980-05-01,校园,场景,初恋,陈百强,,http://musicdata.baidu.com/data2/lrc/6172566/6172566.lrc,17
17,《下一个天亮》,EMI,2008-05-09,校园,场景,百分百,郭静,,http://musicdata.baidu.com/data2/lrc/255582/255582.lrc,17
17,《在哪里》,EMI,2011-01-23,校园,场景,门,魏如萱,,http://musicdata.baidu.com/data2/lrc/6171304/6171304.lrc,17
