,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
18,《少林问道 电视原声带》,弦知音文化,2016-06-06,新歌,热门,抒情,电视原声,,http://musicdata.baidu.com/data2/lrc/12bcce0ae90fd1c09f3c51e618c787e4/288834281/288834281.lrc,18
18,《农民工我的好兄弟》,魔音唱片,2016-05-24,新歌,热门,军营恋,刘建东,,http://musicdata.baidu.com/data2/lrc/1932cc72ef17d5120e4dae358e2d314e/266088299/266088299.lrc,18
18,《农民工我的好兄弟》,魔音唱片,2016-05-24,新歌,热门,回望,刘建东,,http://musicdata.baidu.com/data2/lrc/fe5c80b86886aba79d8ad0b7647c8cb8/266087846/266087846.lrc,18
18,《T榜第一期》,海蝶音乐,2016-05-26,新歌,热门,爱如海大,"王晓鹏,张晶晶",,http://musicdata.baidu.com/data2/lrc/6681fda1aeb3fb0873a519b31445dfbb/271975733/271975733.lrc,18
18,《Lady bees》,海蝶音乐,2016-06-15,新歌,热门,Lady Bees,蜜蜂少女队,,http://musicdata.baidu.com/data2/lrc/8bba3828d86df5dafcd4b00df9f5d131/266569694/266569694.lrc,18
18,《要唱就要唱一首草原的歌》,金丝美文化,2016-06-14,新歌,热门,要唱就要唱一首草原的歌,草原兄妹,,http://musicdata.baidu.com/data2/lrc/5995c5c2fb59f7d70e004298caec48de/271974270/271974270.lrc,18
18,《百鸟朝凤》,星和文化,2016-06-08,新歌,热门,百鸟朝凤,伍灵儿,,http://musicdata.baidu.com/data2/lrc/ac237b67df6df9fd27a520fa87608033/266766145/266766145.lrc,18
18,《油纸伞》,中林文化,2016-05-20,新歌,热门,油纸伞,储兰兰,,http://musicdata.baidu.com/data2/lrc/d1adb557f6c47f9a0e984de475249c05/271978527/271978527.lrc,18
19,《小可爱儿歌集(一）》,中林文化,2016-05-20,新歌,热门,数字歌（儿歌）,于淼,,http://musicdata.baidu.com/data2/lrc/2ccefa4b8cb12864867fd068d9c5ad0f/265796959/265796959.lrc,19
19,《藏龙卧虎》,恒大音乐,2016-06-23,新歌,热门,藏龙卧虎,李一哲,,http://musicdata.baidu.com/data2/lrc/313ca68b260bb7e247da658be536e3a9/266994427/266994427.lrc,19
19,《梦蝶吟》,一阳文化,2016-06-03,新歌,热门,梦蝶吟,孟刚,,http://musicdata.baidu.com/data2/lrc/a236931a2933eea6d11d0589a3a24268/266126161/266126161.lrc,19
