,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Clementine (USA) - Arr. Peter Marschik,"Peter Marschik,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/12753326/12753326.lrc,2
2,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,All mein Gedanken (Germany),"Peter Marschik,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833801/288833801.lrc,2
3,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,C'est le Mai (France) - Arr. Peter Marschik,"Alexander Rot,Peter Marschik,Marie Wolf,Klaus Arbeiter,Wiener Sängerknaben,Jürgen Geisselbrecht,Thomas Henkes",,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833801/288833801.lrc,3
3,《Around the World - International Folksongs》,环球唱片,2008-04-22,英文儿歌,主题,Chanson: Belle qui tiens ma vie (France) - Arr. Peter Marschik,"Peter Marschik,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833801/288833801.lrc,3
3,"《Bernstein: Chichester Psalms; Symphony No.3 ""Kaddish""》",环球唱片,1995-12-22,英文儿歌,主题,"""Kaddish 3"": Finale - Allegro vivo, con gioia","Michael Wager,Günther Theuring,Wiener Jeunesse-Chor,Leonard Bernstein,Uwe Christian Harrer,Wiener Sängerknaben,Montserrat Caballé,Israel Philharmonic Orchestra",,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833801/288833801.lrc,3
3,"《Bernstein: Chichester Psalms; Symphony No.3 ""Kaddish""》",环球唱片,1995-12-22,英文儿歌,主题,"""Kaddish 3"": Finale - Adagio come nel Din-Torah","Michael Wager,Israel Philharmonic Orchestra,Uwe Christian Harrer,Wiener Sängerknaben,Leonard Bernstein",,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833801/288833801.lrc,3
3,"《Bernstein: Chichester Psalms; Symphony No.3 ""Kaddish""》",环球唱片,1995-12-22,英文儿歌,主题,"""Kaddish 2"": Andante con tenerezza","Michael Wager,Leonard Bernstein,Uwe Christian Harrer,Wiener Sängerknaben,Montserrat Caballé,Israel Philharmonic Orchestra",,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833801/288833801.lrc,3
3,《The Three Tenors At Christmas》,环球唱片,1995-12-22,英文儿歌,主题,Pregária,"Michael G. Gormley,Chorus Viennensis,Uwe Christian Harrer,Wiener Symphoniker,José Carreras,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833801/288833801.lrc,3
3,《The Three Tenors At Christmas》,环球唱片,1995-12-22,英文儿歌,主题,Agnus Dei,"Michael G. Gormley,Chorus Viennensis,Uwe Christian Harrer,Wiener Symphoniker,José Carreras,Wiener Sängerknaben",,http://musicdata.baidu.com/data2/lrc/19b235629651622b772887e34ebab578/288833801/288833801.lrc,3
3,《The Carols Album》,环球唱片,2008-05-08,英文儿歌,主题,Hark! The Herald Angels Sing,The Choirboys,,http://musicdata.baidu.com/data2/lrc/75be7419b13b80a8f2cf2be0557e949d/288835158/288835158.lrc,3
