,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
9,《18》,蜂鸟音乐,2010-05-14,情歌,主题,All About U,G.E.M.邓紫棋,,http://musicdata.baidu.com/data2/lrc/240919481/240919481.lrc,9
9,《韦礼安》,福茂唱片,2010-06-04,情歌,主题,因为爱,韦礼安,,http://musicdata.baidu.com/data2/lrc/241195342/241195342.lrc,9
9,《Hello 梁心颐》,杰威尔JVR音乐有限公司,2010-12-06,情歌,主题,当秋天遇上秋天,梁心颐,,http://musicdata.baidu.com/data2/lrc/14967306/14967306.lrc,9
9,《Hello 梁心颐》,杰威尔JVR音乐有限公司,2010-12-06,情歌,主题,胡椒与盐,梁心颐,,http://musicdata.baidu.com/data2/lrc/14965212/14965212.lrc,9
9,《呼唤》,力行网际,2002-07-01,情歌,主题,呼唤,齐秦,,http://musicdata.baidu.com/data2/lrc/13996610/13996610.lrc,9
9,"《Good Night,I Love You.》",亚神音乐,2011-03-31,情歌,主题,I Love You,萧贺硕,,http://musicdata.baidu.com/data2/lrc/27858205/27858205.lrc,9
9,《新城容祖儿我的女皇音乐会》,英皇唱片,2010-07-08,情歌,主题,我的骄傲,容祖儿,,http://musicdata.baidu.com/data2/lrc/540396/540396.lrc,9
9,《童话》,滚石唱片,2005-01-21,情歌,主题,记得我爱你,光良,,http://musicdata.baidu.com/data2/lrc/474313/474313.lrc,9
9,《情义》,滚石唱片,2004-03-25,情歌,主题,你是我老婆,任贤齐,,http://musicdata.baidu.com/data2/lrc/13868027/13868027.lrc,9
9,《Reborn》,英皇唱片,2003-05-31,情歌,主题,边走边爱,谢霆锋,,http://musicdata.baidu.com/data2/lrc/13914499/13914499.lrc,9
9,《Ronan》,环球唱片,2000-07-31,情歌,主题,When You Say Nothing At All,Ronan Keating,,http://musicdata.baidu.com/data2/lrc/241648083/241648083.lrc,9
9,《诗人的眼泪》,SONY MUSIC,2006-03-16,情歌,主题,写情书,游鸿明,,http://musicdata.baidu.com/data2/lrc/421602/421602.lrc,9
9,《诗人的眼泪》,SONY MUSIC,2006-03-16,情歌,主题,犹是情歌,游鸿明,,http://musicdata.baidu.com/data2/lrc/421540/421540.lrc,9
9,《诗人的眼泪》,SONY MUSIC,2006-03-16,情歌,主题,我希望你好好的,游鸿明,,http://musicdata.baidu.com/data2/lrc/421516/421516.lrc,9
9,《因为女人说》,力行网际,2009-12-18,情歌,主题,分手不是不可以,彭佳慧,,http://musicdata.baidu.com/data2/lrc/405764/405764.lrc,9
9,《因为女人说》,力行网际,2009-12-18,情歌,主题,无法割舍,彭佳慧,,http://musicdata.baidu.com/data2/lrc/241665372/241665372.lrc,9
9,《到死都要18岁》,福茂唱片,2009-12-18,情歌,主题,只有为你,庾澄庆,,http://musicdata.baidu.com/data2/lrc/246650520/246650520.lrc,9
9,《18》,蜂鸟音乐,2010-05-14,情歌,主题,A.I.N.Y.（爱你）,G.E.M.邓紫棋,,http://musicdata.baidu.com/data2/lrc/13855996/13855996.lrc,9
9,《18》,蜂鸟音乐,2010-05-14,情歌,主题,写不完的温柔,G.E.M.邓紫棋,,http://musicdata.baidu.com/data2/lrc/246258390/246258390.lrc,9
9,《Somethin  Stupid》,EMI,2003-03-01,情歌,主题,Somethin  Stupid,"Robbie Williams,Nicole Kidman",,http://musicdata.baidu.com/data2/lrc/12714744/12714744.lrc,9
10,《Hello 梁心颐》,杰威尔JVR音乐有限公司,2010-12-06,情歌,主题,因为你,梁心颐,,http://musicdata.baidu.com/data2/lrc/14953590/14953590.lrc,10
10,《周杰伦》,杰威尔JVR音乐有限公司,2000-11-07,情歌,主题,黑色幽默,周杰伦,,http://musicdata.baidu.com/data2/lrc/13767512/13767512.lrc,10
10,《曹操》,海蝶音乐,2006-02-17,情歌,主题,原来,林俊杰,,http://musicdata.baidu.com/data2/lrc/13762044/13762044.lrc,10
10,《勇气》,滚石唱片,2000-08-02,情歌,主题,昨天,梁静茹,,http://musicdata.baidu.com/data2/lrc/13890173/13890173.lrc,10
10,《跨时代》,杰威尔JVR音乐有限公司,2010-05-18,情歌,主题,爱的飞行日记,"周杰伦,杨瑞代",,http://musicdata.baidu.com/data2/lrc/13841587/13841587.lrc,10
10,《爱的回答》,杰威尔JVR音乐有限公司,2007-05-01,情歌,主题,过了就好,辛晓琪,,http://musicdata.baidu.com/data2/lrc/304082/304082.lrc,10
10,《天真》,滚石唱片,1995-09-16,情歌,主题,天真,杜德伟,,http://musicdata.baidu.com/data2/lrc/246649584/246649584.lrc,10
10,《给你的情书》,杰威尔JVR音乐有限公司,2009-10-02,情歌,主题,恋爱,杨瑞代,,http://musicdata.baidu.com/data2/lrc/293465/293465.lrc,10
10,《给你的情书》,杰威尔JVR音乐有限公司,2009-10-02,情歌,主题,牵强,杨瑞代,,http://musicdata.baidu.com/data2/lrc/292615/292615.lrc,10
10,《盖世英雄》,SONY MUSIC,2005-12-30,情歌,主题,Kiss Goodbye,王力宏,,http://musicdata.baidu.com/data2/lrc/16282862/16282862.lrc,10
10,《画心》,华谊兄弟,2008-10-20,情歌,主题,画心,张靓颖,,http://musicdata.baidu.com/data2/lrc/13764530/13764530.lrc,10
10,《一起吃苦的幸福》,滚石唱片,2003-07-30,情歌,主题,好想哭,周华健,,http://musicdata.baidu.com/data2/lrc/28788668/28788668.lrc,10
10,《周杰伦》,杰威尔JVR音乐有限公司,2000-11-07,情歌,主题,星晴,周杰伦,,http://musicdata.baidu.com/data2/lrc/13767897/13767897.lrc,10
10,《忘了时间的钟》,SONY MUSIC,1997-11-01,情歌,主题,让我们在一起 ,古巨基,,http://musicdata.baidu.com/data2/lrc/287771/287771.lrc,10
10,《调色盘》,阿尔发,2006-05-26,情歌,主题,人鱼的眼泪,南拳妈妈,,http://musicdata.baidu.com/data2/lrc/130892942/130892942.lrc,10
