,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
5,《Into White》,SONY MUSIC,2007-02-05,安静,心情,You Are My Sunshine,Carly Simon,,http://musicdata.baidu.com/data2/lrc/64559707/64559707.lrc,5
5,《Memory Loves You》,SONY MUSIC,2007-02-06,安静,心情,Love On My Mind,Sophie Zelmani,,http://musicdata.baidu.com/data2/lrc/1626709/1626709.lrc,5
5,《天命风流•墨明棋妙原创音乐团队主题精选集》,海蝶音乐,2013-09-11,安静,心情,故梦,橙翼,,http://musicdata.baidu.com/data2/lrc/239942648/239942648.lrc,5
5,《A Thousand Kisses Deep》,SONY MUSIC,2003-08-13,安静,心情,Ever Since We Met,Chris Botti,,http://musicdata.baidu.com/data2/lrc/239774541/239774541.lrc,5
5,《不允许哭泣的场合》,亚神音乐,2011-11-10,安静,心情,晚安晚安,魏如萱,,http://musicdata.baidu.com/data2/lrc/241272488/241272488.lrc,5
5,《南北》,上海好靓,2013-04-25,安静,心情,风从海面吹过来,好妹妹乐队,,http://musicdata.baidu.com/data2/lrc/241665462/241665462.lrc,5
5,"《ONE芳新歌,精选》",滚石唱片,2005-01-14,安静,心情,慢火车,万芳,,http://musicdata.baidu.com/data2/lrc/240811772/240811772.lrc,5
5,《In My Time》,SONY MUSIC,1993-04-06,安静,心情,Until The Last Moment,Yanni,,http://musicdata.baidu.com/data2/lrc/12bcce0ae90fd1c09f3c51e618c787e4/288823397/288823397.lrc,5
5,《盖世英雄》,SONY MUSIC,2005-12-30,安静,心情,第一个清晨,王力宏,,http://musicdata.baidu.com/data2/lrc/13772942/13772942.lrc,5
5,《眼泪流回去》,滚石唱片,2011-02-23,安静,心情,当我想起你时笑了,林凡,,http://musicdata.baidu.com/data2/lrc/13857952/13857952.lrc,5
5,成人抒情,滚石唱片,2011-02-23,安静,心情,睡吧亲爱的宝贝,T榜,,http://musicdata.baidu.com/data2/lrc/98b72afe11a2b0700db55ea469baa6a7/271974023/271974023.lrc,5
5,《Greatest Hits》,Arista,1997-11-18,安静,心情,Going Home,Kenny G,,http://musicdata.baidu.com/data2/lrc/251699357/251699357.lrc,5
6,《Sunrise 我喜欢梁静茹》,Arista,2002-02-07,安静,心情,Sunrise,梁静茹,,http://musicdata.baidu.com/data2/lrc/28833961/28833961.lrc,6
6,《说到爱》,亚神音乐,2011-11-18,安静,心情,说到爱,蔡健雅,,http://musicdata.baidu.com/data2/lrc/240152728/240152728.lrc,6
