,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
3,《The Violet Burning》,"Orchard Enterprises NY,Inc.",1996-02-20,欧美经典,语言&地域,Silver,The Violet Burning,,http://musicdata.baidu.com/data2/lrc/12596123/12596123.lrc,3
3,《The Moon and the Sun》,4AD,1993-07-19,欧美经典,语言&地域,You Upset the Grace of Living When You Lie,Heidi Berry,,http://musicdata.baidu.com/data2/lrc/12596123/12596123.lrc,3
3,《Freestyle Lives》,"Orchard Enterprises NY,Inc.",1995-03-15,欧美经典,语言&地域,I Need Your Love,Montage,,http://musicdata.baidu.com/data2/lrc/12596123/12596123.lrc,3
3,《December》,"Orchard Enterprises NY,Inc.",1980-01-01,欧美经典,语言&地域,Variations on the Kanon,"Johann Pachelbel,George Winston",,http://musicdata.baidu.com/data2/lrc/12596123/12596123.lrc,3
3,《Moonchild》,SONY MUSIC,1997-06-16,欧美经典,语言&地域,Love Turns To Dust,Celtus,,http://musicdata.baidu.com/data2/lrc/12596123/12596123.lrc,3
3,《Paul Davis Greatest Hits》,SONY MUSIC,1995-05-15,欧美经典,语言&地域,All The Way,PAUL DAVIS,,http://musicdata.baidu.com/data2/lrc/12597760/12597760.lrc,3
3,《Moonchild》,SONY MUSIC,1997-06-16,欧美经典,语言&地域,Some Kind Of Wonder,Celtus,,http://musicdata.baidu.com/data2/lrc/12578812/12578812.lrc,3
3,《You'Re Only Lonely》,SONY MUSIC,1993-06-07,欧美经典,语言&地域,You'Re Only Lonely,J.D. Souther,,http://musicdata.baidu.com/data2/lrc/12747563/12747563.lrc,3
4,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,Love Story,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/12747563/12747563.lrc,4
4,《Cache Derriere》,Sony Music,1992-07-22,欧美经典,语言&地域,Bungalow Vide,laurent voulzy,,http://musicdata.baidu.com/data2/lrc/65401927/65401927.lrc,4
4,《Ultimate Club Dance 90s - Vol. 2》,"Orchard Enterprises NY,Inc.",2000-01-01,欧美经典,语言&地域,Rhythm of the Night,Corona,,http://musicdata.baidu.com/data2/lrc/65401927/65401927.lrc,4
4,《Pod》,4AD,1990-05-29,欧美经典,语言&地域,Doe,The Breeders,,http://musicdata.baidu.com/data2/lrc/f800a57cf8bc35bddd0a9acce778315d/544432161/544432161.lrc,4
4,《When The Wrong One Loves You Right》,SONY MUSIC,1998-01-27,欧美经典,语言&地域,How Do You Sleep At Night,Wade Hayes,,http://musicdata.baidu.com/data2/lrc/f800a57cf8bc35bddd0a9acce778315d/544432161/544432161.lrc,4
4,《Don'T Get Me Wrong》,SONY MUSIC,1998-09-20,欧美经典,语言&地域,Lost And Found,frances black,,http://musicdata.baidu.com/data2/lrc/12597210/12597210.lrc,4
4,《Just For The Record...》,SONY MUSIC,1993-07-15,欧美经典,语言&地域,Ding-Dong! The Witch Is Dead (Duet With Harold Arlen),"Barbra Streisand,Harold Arlen",,http://musicdata.baidu.com/data2/lrc/99202286/99202286.lrc,4
4,《Paradise in Me》,Sony,1996-08-20,欧美经典,语言&地域,Dad,K's Choice,,http://musicdata.baidu.com/data2/lrc/99202286/99202286.lrc,4
4,《More Feelings Again》,Sony Music,1996-04-29,欧美经典,语言&地域,Juliet,Fausto Papetti,,http://musicdata.baidu.com/data2/lrc/99202286/99202286.lrc,4
4,《No Man'S Land》,SONY MUSIC,1995-10-08,欧美经典,语言&地域,Do You Want It?,Souls Of Mischief,,http://musicdata.baidu.com/data2/lrc/99202286/99202286.lrc,4
4,《Volume I》,SONY MUSIC,1998-12-16,欧美经典,语言&地域,In Love,Fear of Pop,,http://musicdata.baidu.com/data2/lrc/12604779/12604779.lrc,4
4,《The Mirror Pool》,4AD,1995-08-21,欧美经典,语言&地域,Sanvean - I Am Your Shadow,Lisa Gerrard,,http://musicdata.baidu.com/data2/lrc/12604779/12604779.lrc,4
4,《Emotion》,"Orchard Enterprises NY,Inc.",1977-12-06,欧美经典,语言&地域,Emotion,Samantha Sang,,http://musicdata.baidu.com/data2/lrc/12604779/12604779.lrc,4
4,《Paul Davis Greatest Hits》,SONY MUSIC,1995-05-15,欧美经典,语言&地域,Bad Dream,PAUL DAVIS,,http://musicdata.baidu.com/data2/lrc/12597759/12597759.lrc,4
4,《Shadowfax》,SONY MUSIC,1999-12-30,欧美经典,语言&地域,Angel'S Flight,"G.E. Stinson,Shadowfax",,http://musicdata.baidu.com/data2/lrc/12597759/12597759.lrc,4
4,《The Rocky Horror Picture Show - Original Soundtrack》,"Orchard Enterprises NY,Inc.",1975-01-10,欧美经典,语言&地域,Sweet Transvestite,Tim Curry,,http://musicdata.baidu.com/data2/lrc/12597759/12597759.lrc,4
4,《Greatest Hits》,SONY MUSIC,1996-04-14,欧美经典,语言&地域,Blue Skies,"Frank Sinatra,Tommy Dorsey & His Orchestra",,http://musicdata.baidu.com/data2/lrc/12597759/12597759.lrc,4
4,《Friday Night In San Francisco》,Sony Music,1994-11-29,欧美经典,语言&地域,Frevo Rasgado (Live),"Al Di Meola,John McLaughlin,Paco De Lucía",,http://musicdata.baidu.com/data2/lrc/12597759/12597759.lrc,4
