,专辑,发行公司,发行时间,子分类,总分类,歌手,歌曲,歌词文件下载链接,歌词链接,页数
1,《The Complete Rca Victor Recordings》,SONY MUSIC,1997-11-01,萨克斯,热门,The Theme From Black Orpheus,Paul Desmond,,http://musicdata.baidu.com/data2/lrc/114761003/114761003.lrc,1
1,《The Collected Marion Meadows》,SONY MUSIC,1999-06-13,萨克斯,热门,For Lovers Only,Marion Meadows,,http://musicdata.baidu.com/data2/lrc/114761003/114761003.lrc,1
1,《The Complete Rca Victor Recordings》,SONY MUSIC,1997-11-01,萨克斯,热门,Samba De Orpheu,Paul Desmond,,http://musicdata.baidu.com/data2/lrc/114761003/114761003.lrc,1
1,《Bossa Nova - This Is Jazz # 29》,SONY MUSIC,1997-04-04,萨克斯,热门,Vera Cruz,Stanley Turrentine,,http://musicdata.baidu.com/data2/lrc/114761003/114761003.lrc,1
1,《Rollins Round Midnight》,Sony Music,1996-10-01,萨克斯,热门,Without a Song (Remastered),Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114761003/114761003.lrc,1
1,《Sony Jazz Collection》,SONY MUSIC,1997-09-14,萨克斯,热门,Take Five,Dave Brubeck,,http://musicdata.baidu.com/data2/lrc/114761000/114761000.lrc,1
1,《Rca Victor 80Th Anniversary The First Label In Jazz Sampler》,SONY MUSIC,1997-11-29,萨克斯,热门,Without A Song,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114761000/114761000.lrc,1
1,《Sacred Island》,SONY MUSIC,1998-04-05,萨克斯,热门,Kanikapila,Taj Mahal,,http://musicdata.baidu.com/data2/lrc/114761000/114761000.lrc,1
1,《Chess Divas》,环球唱片,2009-03-02,萨克斯,热门,Wang Dang Doodle,Koko Taylor,,http://musicdata.baidu.com/data2/lrc/114761000/114761000.lrc,1
1,《The Final》,SONY MUSIC,2011-11-28,萨克斯,热门,Careless Whisper,George Michael,,http://musicdata.baidu.com/data2/lrc/8881834/8881834.lrc,1
2,"《American Folk Blues, Vol. 2》",环球唱片,2009-07-14,萨克斯,热门,Wang Dang Doodle,Koko Taylor,,http://musicdata.baidu.com/data2/lrc/8881834/8881834.lrc,2
2,《The Very Best》,SONY MUSIC,2000-11-14,萨克斯,热门,Take Five,Dave Brubeck,,http://musicdata.baidu.com/data2/lrc/114760985/114760985.lrc,2
2,《Time Signatures: A Career Retrospective》,SONY MUSIC,2000-05-10,萨克斯,热门,Take Five,Dave Brubeck,,http://musicdata.baidu.com/data2/lrc/114865800/114865800.lrc,2
2,《Glenn Miller And The Andrews Sisters: The Chesterfield Broadcasts》,SONY MUSIC,2003-06-30,萨克斯,热门,In The Mood,Glenn Miller,,http://musicdata.baidu.com/data2/lrc/108299374/108299374.lrc,2
2,《50 Years Of Dave Brubeck Live At The Monterey Jazz Festival 1958-2007》,环球唱片,2008-08-11,萨克斯,热门,Take Five,Dave Brubeck,,http://musicdata.baidu.com/data2/lrc/114762471/114762471.lrc,2
2,《The Best Of The Dave Brubeck Quartet (1979 - 2004)》,环球唱片,2006-10-02,萨克斯,热门,Take Five,The Dave Brubeck Quartet,,http://musicdata.baidu.com/data2/lrc/114762471/114762471.lrc,2
2,《Twilight》,环球唱片,2008-04-14,萨克斯,热门,Love After Dark,Ed Calle,,http://musicdata.baidu.com/data2/lrc/114762471/114762471.lrc,2
2,《Chess Chartbusters Vol. 4》,环球唱片,2008-12-01,萨克斯,热门,Wang Dang Doodle,Koko Taylor,,http://musicdata.baidu.com/data2/lrc/114762471/114762471.lrc,2
2,《Johnny Hodges With Billy Strayhorn And The Orchestra》,环球唱片,1999-03-22,萨克斯,热门,Day Dream,Johnny Hodges,,http://musicdata.baidu.com/data2/lrc/12584245/12584245.lrc,2
2,《Paris》,环球唱片,2003-04-07,萨克斯,热门,The Logical Song,Supertramp,,http://musicdata.baidu.com/data2/lrc/8560229/8560229.lrc,2
2,《Jaco Pastorius》,SONY MUSIC,2000-09-06,萨克斯,热门,Opus Pocus,Jaco Pastorius,,http://musicdata.baidu.com/data2/lrc/8560229/8560229.lrc,2
2,《Columbia Jazz》,SONY MUSIC,2003-04-09,萨克斯,热门,Take Five,Dave Brubeck,,http://musicdata.baidu.com/data2/lrc/114865848/114865848.lrc,2
2,《Alternatives》,SONY MUSIC,2009-11-16,萨克斯,热门,St. Thomas,Sonny Rollins,,http://musicdata.baidu.com/data2/lrc/114865848/114865848.lrc,2
2,《On Time》,SONY MUSIC,2008-10-07,萨克斯,热门,Take Five,Dave Brubeck,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,2
2,《Sketches Of Spain/Kind Of Blue/In A Silent Way (3 Pak)》,SONY MUSIC,2004-07-13,萨克斯,热门,Freddie Freeloader,Miles Davis,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,2
2,《Oye Como Va: The Dance Collection》,环球唱片,2008-10-27,萨克斯,热门,Mambo Diablo,Tito Puente,,http://musicdata.baidu.com/data2/lrc/114865798/114865798.lrc,2
